1,1,0.0,0.0,0.121826171875,0.013916015625,0.9111328125,2021-02-04 17:28:43.751600,0:00:00.282212
2,2,0.0,0.0,0.1181640625,0.036865234375,0.912353515625,2021-02-04 17:28:43.785101,0:00:00.315714
3,3,0.0,0.0,0.13037109375,0.027587890625,0.848876953125,2021-02-04 17:28:43.868001,0:00:00.398614
4,4,0.0,0.0,0.124267578125,-0.01708984375,0.900146484375,2021-02-04 17:28:43.934250,0:00:00.464863
5,5,0.0,0.0,0.06884765625,-0.032470703125,0.972900390625,2021-02-04 17:28:44.001227,0:00:00.531840
6,6,0.0,0.0,0.122314453125,-0.138916015625,0.96337890625,2021-02-04 17:28:44.075899,0:00:00.606512
7,7,0.0,0.0,0.04541015625,-0.087890625,0.996337890625,2021-02-04 17:28:44.150579,0:00:00.681192
8,8,0.0,0.0,0.0537109375,-0.031982421875,0.9189453125,2021-02-04 17:28:44.201201,0:00:00.731813
9,9,0.0,0.0,0.078125,-0.03076171875,0.872314453125,2021-02-04 17:28:44.258238,0:00:00.788851
10,10,19.2851668333,-99.1405723333,0.067138671875,-0.1171875,0.9580078125,2021-02-04 17:28:44.763304,0:00:01.293917
11,11,19.2851668333,-99.1405723333,0.072021484375,-0.075439453125,0.959716796875,2021-02-04 17:28:44.802557,0:00:01.333170
12,12,19.2851668333,-99.1405723333,0.10791015625,-0.079345703125,0.908447265625,2021-02-04 17:28:44.877911,0:00:01.408524
13,13,19.2851668333,-99.1405723333,0.099853515625,0.01611328125,0.912841796875,2021-02-04 17:28:44.944173,0:00:01.474786
14,14,19.2851668333,-99.1405723333,0.135986328125,-0.02392578125,0.921630859375,2021-02-04 17:28:45.018663,0:00:01.549278
15,15,19.2851668333,-99.1405723333,0.11865234375,-0.023193359375,0.864990234375,2021-02-04 17:28:45.085823,0:00:01.616436
16,16,19.2851668333,-99.1405723333,0.14306640625,-0.087158203125,0.94482421875,2021-02-04 17:28:45.160502,0:00:01.691115
17,17,19.2851668333,-99.1405723333,0.09326171875,-0.031005859375,0.941650390625,2021-02-04 17:28:45.218645,0:00:01.749257
18,18,19.2851668333,-99.1405723333,0.0830078125,-0.050537109375,0.98095703125,2021-02-04 17:28:45.268944,0:00:01.799557
19,19,19.2851343333,-99.1405796667,0.13525390625,0.1064453125,0.8916015625,2021-02-04 17:28:45.758821,0:00:02.289434
20,20,19.2851343333,-99.1405796667,0.123779296875,0.04833984375,0.880126953125,2021-02-04 17:28:45.799864,0:00:02.330477
21,21,19.2851343333,-99.1405796667,0.123779296875,0.0751953125,0.9189453125,2021-02-04 17:28:45.875163,0:00:02.405777
22,22,19.2851343333,-99.1405796667,0.095458984375,0.10302734375,0.956787109375,2021-02-04 17:28:45.941514,0:00:02.472127
23,23,19.2851343333,-99.1405796667,0.091064453125,0.140625,0.940185546875,2021-02-04 17:28:46.016052,0:00:02.546665
24,24,19.2851343333,-99.1405796667,0.0615234375,0.063232421875,0.93701171875,2021-02-04 17:28:46.083205,0:00:02.613818
25,25,19.2851343333,-99.1405796667,0.05517578125,0.088623046875,0.894287109375,2021-02-04 17:28:46.157904,0:00:02.688518
26,26,19.2851343333,-99.1405796667,0.1376953125,-0.005615234375,0.898681640625,2021-02-04 17:28:47.373797,0:00:03.904454
27,27,19.2851343333,-99.1405796667,0.10693359375,0.04638671875,0.873291015625,2021-02-04 17:28:47.386064,0:00:03.916677
28,28,19.2851008333,-99.1405773333,0.128173828125,0.05859375,0.9453125,2021-02-04 17:28:47.400509,0:00:03.931123
29,29,19.2851008333,-99.1405773333,0.1318359375,0.01953125,0.957763671875,2021-02-04 17:28:47.411389,0:00:03.942004
30,30,19.2851008333,-99.1405773333,0.135986328125,0.02490234375,0.946044921875,2021-02-04 17:28:47.426175,0:00:03.956788
31,31,19.2851008333,-99.1405773333,0.150634765625,-0.02880859375,0.9326171875,2021-02-04 17:28:47.439574,0:00:03.970186
32,32,19.2851008333,-99.1405773333,0.076171875,-0.029541015625,0.86376953125,2021-02-04 17:28:47.455349,0:00:03.985962
33,33,19.2851008333,-99.1405773333,0.097900390625,0.005126953125,0.92724609375,2021-02-04 17:28:47.469994,0:00:04.000608
34,34,19.2851008333,-99.1405773333,0.072509765625,0.027099609375,0.945068359375,2021-02-04 17:28:47.487149,0:00:04.017763
35,35,19.2851008333,-99.1405773333,0.03662109375,0.046875,0.9677734375,2021-02-04 17:28:47.499487,0:00:04.030102
36,36,19.2851008333,-99.1405773333,0.049560546875,0.0087890625,1.00830078125,2021-02-04 17:28:47.511623,0:00:04.042243
37,37,19.2850593333,-99.1405793333,0.147216796875,0.00244140625,0.92333984375,2021-02-04 17:28:47.758598,0:00:04.289211
38,38,19.2850593333,-99.1405793333,0.140869140625,0.00244140625,0.942626953125,2021-02-04 17:28:47.799674,0:00:04.330287
39,39,19.2850593333,-99.1405793333,0.145263671875,0.064697265625,0.9326171875,2021-02-04 17:28:47.875222,0:00:04.405846
40,40,19.2850593333,-99.1405793333,0.158447265625,0.014892578125,0.868896484375,2021-02-04 17:28:47.941285,0:00:04.471900
41,41,19.2850593333,-99.1405793333,0.12646484375,0.03076171875,0.8896484375,2021-02-04 17:28:48.015776,0:00:04.546390
42,42,19.2850593333,-99.1405793333,0.099609375,0.0537109375,0.92236328125,2021-02-04 17:28:48.082927,0:00:04.613541
43,43,19.2850593333,-99.1405793333,0.087890625,-0.003662109375,0.995361328125,2021-02-04 17:28:48.157635,0:00:04.688250
44,44,19.2850593333,-99.1405793333,0.1474609375,-0.015625,0.86474609375,2021-02-04 17:28:48.215782,0:00:04.746395
45,45,19.2850593333,-99.1405793333,0.1279296875,0.024658203125,0.9189453125,2021-02-04 17:28:48.269623,0:00:04.800237
46,46,19.2850268333,-99.1405913333,0.196044921875,0.045654296875,0.87744140625,2021-02-04 17:28:48.758678,0:00:05.289291
47,47,19.2850268333,-99.1405913333,0.0791015625,0.186767578125,0.87109375,2021-02-04 17:28:48.799651,0:00:05.330266
48,48,19.2850268333,-99.1405913333,0.0146484375,0.05615234375,1.04077148438,2021-02-04 17:28:48.875033,0:00:05.405646
49,49,19.2850268333,-99.1405913333,0.234375,0.05078125,0.9375,2021-02-04 17:28:48.941323,0:00:05.471936
50,50,19.2850268333,-99.1405913333,0.02001953125,0.007568359375,0.90234375,2021-02-04 17:28:49.015769,0:00:05.546385
51,51,19.2850268333,-99.1405913333,0.104736328125,0.055419921875,0.9453125,2021-02-04 17:28:50.199489,0:00:06.730104
52,52,19.2850268333,-99.1405913333,0.05712890625,0.050048828125,0.930908203125,2021-02-04 17:28:50.229290,0:00:06.759903
53,53,19.2850268333,-99.1405913333,0.017333984375,0.076171875,0.865234375,2021-02-04 17:28:50.253611,0:00:06.784225
54,54,19.2850268333,-99.1405913333,-0.014404296875,0.173583984375,0.951416015625,2021-02-04 17:28:50.271107,0:00:06.801721
55,55,19.2849885,-99.1405938333,0.049072265625,0.155517578125,0.93408203125,2021-02-04 17:28:50.287627,0:00:06.818250
56,56,19.2849885,-99.1405938333,0.060302734375,0.152099609375,0.8603515625,2021-02-04 17:28:50.299839,0:00:06.830452
57,57,19.2849885,-99.1405938333,0.18798828125,0.07861328125,0.805908203125,2021-02-04 17:28:50.317590,0:00:06.848203
58,58,19.2849885,-99.1405938333,0.206787109375,0.044921875,0.843994140625,2021-02-04 17:28:50.335118,0:00:06.865733
59,59,19.2849885,-99.1405938333,0.160400390625,0.15087890625,0.865966796875,2021-02-04 17:28:50.352662,0:00:06.883276
60,60,19.2849885,-99.1405938333,0.206787109375,0.15478515625,0.843994140625,2021-02-04 17:28:50.365892,0:00:06.896507
61,61,19.2849885,-99.1405938333,0.19970703125,0.121826171875,0.82763671875,2021-02-04 17:28:50.386032,0:00:06.916644
