countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
70,70,19.28671,-99.14031933,0.091308594,0.010498047,0.933349609,00:20.6,00:07.6
71,71,19.28671,-99.14031933,0.087402344,0.02734375,0.919189453,00:20.7,00:07.7
72,72,19.28671,-99.14031933,0.108154297,0.00390625,0.922363281,00:20.7,00:07.7
73,73,19.2866805,-99.14032483,0.081542969,0.154052734,0.874267578,00:21.2,00:08.2
74,74,19.2866805,-99.14032483,0.037597656,0.109619141,0.903564453,00:21.3,00:08.3
75,75,19.2866805,-99.14032483,0.145019531,0.116943359,0.920410156,00:21.3,00:08.4
76,76,19.2866805,-99.14032483,0.157714844,0.079345703,0.895996094,00:22.6,00:09.6
77,77,19.2866805,-99.14032483,0.147705078,0.138427734,0.922851563,00:22.6,00:09.7
78,78,19.2866805,-99.14032483,0.152099609,0.089111328,0.9453125,00:22.7,00:09.7
79,79,19.2866805,-99.14032483,0.152099609,0.099365234,0.898193359,00:22.7,00:09.7
80,80,19.2866805,-99.14032483,0.118896484,0.054443359,0.931884766,00:22.7,00:09.7
81,81,19.2866805,-99.14032483,0.108154297,0.072021484,0.862792969,00:22.7,00:09.7
82,82,19.28665,-99.140327,0.103515625,0.005859375,0.859619141,00:22.8,00:09.8
83,83,19.28665,-99.140327,0.069091797,-0.014404297,0.968017578,00:22.8,00:09.8
84,84,19.28665,-99.140327,0.079589844,-0.001953125,0.942871094,00:22.8,00:09.8
85,85,19.28665,-99.140327,0.110595703,0.000732422,0.898193359,00:22.8,00:09.8
86,86,19.28665,-99.140327,0.096191406,0.017578125,0.922607422,00:22.8,00:09.8
87,87,19.28665,-99.140327,0.113037109,-0.007324219,0.939941406,00:22.8,00:09.9
88,88,19.28665,-99.140327,0.125,-0.006103516,0.909423828,00:22.9,00:09.9
89,89,19.28665,-99.140327,0.098388672,0.001953125,0.914550781,00:22.9,00:09.9
90,90,19.28665,-99.140327,0.142578125,0.041992188,0.96875,00:22.9,00:09.9
91,91,19.28661917,-99.14033333,0.10546875,-0.020263672,0.964599609,00:23.2,00:10.2
92,92,19.28661917,-99.14033333,0.152587891,-0.013183594,0.910644531,00:23.3,00:10.3
93,93,19.28661917,-99.14033333,0.129394531,0.041992188,0.907226563,00:23.3,00:10.4
94,94,19.28661917,-99.14033333,0.093261719,0.062255859,0.902587891,00:23.4,00:10.4
95,95,19.28661917,-99.14033333,0.138427734,0.036132813,0.961181641,00:23.5,00:10.5
96,96,19.28661917,-99.14033333,0.177490234,0.015869141,0.922607422,00:23.6,00:10.6
97,97,19.28661917,-99.14033333,0.090576172,0.043945313,0.933349609,00:23.6,00:10.7
98,98,19.28661917,-99.14033333,0.086181641,0.066894531,0.90625,00:23.7,00:10.7
99,99,19.28661917,-99.14033333,0.033203125,0.058837891,0.904541016,00:23.7,00:10.8
100,100,19.28658167,-99.14034317,0.163818359,0.086669922,0.928466797,00:24.2,00:11.2
101,101,19.28658167,-99.14034317,0.088134766,0.110351563,0.920166016,00:25.5,00:12.5
102,102,19.28658167,-99.14034317,0.082763672,0.076416016,0.8984375,00:25.5,00:12.5
103,103,19.28658167,-99.14034317,0.0703125,0.070556641,0.870361328,00:25.5,00:12.5
104,104,19.28658167,-99.14034317,0.087890625,0.099853516,0.910888672,00:25.5,00:12.5
105,105,19.28658167,-99.14034317,0.077880859,0.147949219,0.916748047,00:25.5,00:12.6
106,106,19.28658167,-99.14034317,0.122802734,0.119384766,0.862060547,00:25.6,00:12.6
107,107,19.28658167,-99.14034317,0.137207031,0.114746094,0.842041016,00:25.6,00:12.6
108,108,19.28658167,-99.14034317,0.177246094,0.081298828,0.870849609,00:25.6,00:12.6
109,109,19.286543,-99.14035333,0.166259766,0.139404297,0.918701172,00:25.6,00:12.7
110,110,19.286543,-99.14035333,0.201171875,0.066894531,0.919433594,00:25.6,00:12.7
111,111,19.286543,-99.14035333,0.198486328,0.0546875,0.917724609,00:25.7,00:12.7
112,112,19.286543,-99.14035333,0.229736328,0.112304688,0.948486328,00:25.7,00:12.7
113,113,19.286543,-99.14035333,0.168701172,0.10546875,0.880859375,00:25.7,00:12.7
114,114,19.286543,-99.14035333,0.233398438,0.166015625,0.880371094,00:25.7,00:12.8
115,115,19.286543,-99.14035333,0.199707031,0.119384766,0.947265625,00:25.8,00:12.8
116,116,19.286543,-99.14035333,0.137939453,0.114013672,0.927490234,00:25.8,00:12.8
117,117,19.286543,-99.14035333,0.085693359,0.117919922,0.958984375,00:25.8,00:12.8
118,118,19.2865015,-99.140361,0.167724609,0.112060547,0.876220703,00:26.2,00:13.2
119,119,19.2865015,-99.140361,0.154541016,0.082275391,0.874755859,00:26.3,00:13.3
120,120,19.2865015,-99.140361,0.073242188,0.102783203,0.947265625,00:26.3,00:13.4
121,121,19.2865015,-99.140361,0.116699219,0.112304688,0.87890625,00:26.4,00:13.4
122,122,19.2865015,-99.140361,0.069580078,0.084472656,0.884765625,00:26.5,00:13.5
123,123,19.2865015,-99.140361,0.08203125,0.115966797,0.928955078,00:26.6,00:13.6
124,124,19.2865015,-99.140361,0.066650391,0.098876953,0.934082031,00:26.6,00:13.7
125,125,19.2865015,-99.140361,0.115722656,0.126708984,0.985351563,00:26.7,00:13.7
126,126,19.2865015,-99.140361,0.144287109,0.107177734,0.927246094,00:27.9,00:15.0
127,127,19.2864615,-99.14036917,0.128173828,0.123779297,0.936035156,00:27.9,00:15.0
128,128,19.2864615,-99.14036917,0.104492188,0.109863281,0.965820313,00:28.0,00:15.0
129,129,19.2864615,-99.14036917,0.131103516,0.097900391,0.973876953,00:28.0,00:15.0
130,130,19.2864615,-99.14036917,0.134033203,0.084716797,0.897705078,00:28.0,00:15.0
131,131,19.2864615,-99.14036917,0.150390625,0.084960938,0.894287109,00:28.0,00:15.0
132,132,19.2864615,-99.14036917,0.135986328,0.070800781,0.890136719,00:28.0,00:15.0
133,133,19.2864615,-99.14036917,0.124267578,0.084472656,0.944335938,00:28.0,00:15.1
134,134,19.2864615,-99.14036917,0.134277344,0.085449219,0.91796875,00:28.1,00:15.1
135,135,19.2864615,-99.14036917,0.107177734,0.102050781,0.909667969,00:28.1,00:15.1
136,136,19.28642067,-99.14037567,0.041015625,0.130615234,0.912353516,00:28.2,00:15.2
137,137,19.28642067,-99.14037567,0.051513672,0.080322266,0.954345703,00:28.3,00:15.3
138,138,19.28642067,-99.14037567,0.109619141,0.066162109,0.923095703,00:28.3,00:15.4
139,139,19.28642067,-99.14037567,0.092773438,0.035400391,0.938964844,00:28.4,00:15.4
140,140,19.28642067,-99.14037567,0.194335938,0.022216797,0.9140625,00:28.5,00:15.5
141,141,19.28642067,-99.14037567,0.154052734,0.027587891,0.903320313,00:28.6,00:15.6
142,142,19.28642067,-99.14037567,0.130371094,0.062011719,0.868164063,00:28.6,00:15.7
143,143,19.28642067,-99.14037567,0.082763672,0.03125,0.961914063,00:28.7,00:15.7
144,144,19.28642067,-99.14037567,0.080810547,0.030273438,0.901855469,00:28.7,00:15.8
145,145,19.2863795,-99.14038317,0.078369141,-0.013671875,0.892089844,00:29.2,00:16.2
146,146,19.2863795,-99.14038317,0.091552734,0.008300781,0.900878906,00:29.3,00:16.3
147,147,19.2863795,-99.14038317,0.141357422,0.120117188,0.982910156,00:29.3,00:16.4
148,148,19.2863795,-99.14038317,0.123291016,0.107421875,0.930664063,00:29.4,00:16.4
149,149,19.2863795,-99.14038317,0.100341797,0.065429688,0.921630859,00:29.5,00:16.5
150,150,19.2863795,-99.14038317,0.126708984,0.017822266,0.977783203,00:29.6,00:16.6
151,151,19.2863795,-99.14038317,0.105224609,0.049804688,0.890869141,00:30.8,00:17.9
152,152,19.2863795,-99.14038317,0.076171875,0.027587891,0.904296875,00:30.9,00:17.9
153,153,19.2863795,-99.14038317,0.090332031,0.031738281,0.996582031,00:30.9,00:17.9
154,154,19.28633383,-99.14039367,0.05078125,0.029541016,1.02734375,00:30.9,00:17.9
155,155,19.28633383,-99.14039367,0.090576172,0.051757813,0.977783203,00:30.9,00:17.9
156,156,19.28633383,-99.14039367,0.144775391,0.023193359,0.959472656,00:30.9,00:17.9
157,157,19.28633383,-99.14039367,0.108642578,0.013427734,0.901367188,00:30.9,00:18.0
158,158,19.28633383,-99.14039367,0.140380859,0.052734375,0.923095703,00:31.0,00:18.0
159,159,19.28633383,-99.14039367,0.099365234,0.034179688,0.927734375,00:31.0,00:18.0
160,160,19.28633383,-99.14039367,0.166992188,0.077636719,0.890380859,00:31.0,00:18.0
161,161,19.28633383,-99.14039367,0.130371094,0.061767578,0.965576172,00:31.0,00:18.0
162,162,19.28633383,-99.14039367,0.110595703,0.021972656,0.888671875,00:31.0,00:18.1
163,163,19.28628617,-99.1404025,0.108886719,0.058837891,0.907958984,00:31.2,00:18.3
164,164,19.28628617,-99.1404025,0.078369141,0.093017578,0.926269531,00:31.3,00:18.3
165,165,19.28628617,-99.1404025,0.098388672,0.067138672,0.873046875,00:31.3,00:18.4
166,166,19.28628617,-99.1404025,0.114501953,0.088867188,0.857666016,00:31.4,00:18.4
167,167,19.28628617,-99.1404025,0.145751953,0.125732422,0.915039063,00:31.5,00:18.5
168,168,19.28628617,-99.1404025,0.116943359,0.058105469,0.870361328,00:31.6,00:18.6
169,169,19.28628617,-99.1404025,0.088134766,0.079589844,0.881347656,00:31.6,00:18.7
170,170,19.28628617,-99.1404025,0.181640625,0.073486328,0.886474609,00:31.7,00:18.7
171,171,19.28628617,-99.1404025,0.071044922,0.133300781,0.99609375,00:31.8,00:18.8
172,172,19.28623517,-99.140413,0.086181641,0.136474609,0.990478516,00:32.2,00:19.2
173,173,19.28623517,-99.140413,0.068847656,0.14453125,0.951171875,00:32.3,00:19.3
