,countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
172,173,173,19.28600533,-99.14042517,0.170166016,0.119873047,0.876953125,12:07.3,00:19.6
173,174,174,19.28600533,-99.14042517,0.108154297,0.113769531,0.819335938,12:07.4,00:19.7
174,175,175,19.28600533,-99.14042517,0.155029297,0.069824219,0.949707031,12:07.4,00:19.8
175,176,176,19.28600533,-99.14042517,0.104736328,0.032958984,0.991699219,12:08.9,00:21.3
176,177,177,19.28600533,-99.14042517,0.110351563,0.068847656,0.948974609,12:08.9,00:21.3
177,178,178,19.28600533,-99.14042517,0.110595703,0.053955078,0.960205078,12:08.9,00:21.3
178,179,179,19.28600533,-99.14042517,0.134521484,0.090332031,0.968994141,12:08.9,00:21.3
179,180,180,19.28600533,-99.14042517,0.143310547,0.043701172,0.959228516,12:09.0,00:21.3
215,216,216,19.285721,-99.14046217,0.126708984,0.121826172,0.9140625,12:12.0,00:24.4
216,217,217,19.28564483,-99.14046517,0.03515625,0.155029297,1.001464844,12:12.2,00:24.6
217,218,218,19.28564483,-99.14046517,0.101074219,0.093261719,0.98046875,12:12.3,00:24.6
218,219,219,19.28564483,-99.14046517,0.015136719,0.100830078,0.875488281,12:12.4,00:24.7
219,220,220,19.28564483,-99.14046517,0.116699219,0.125,1.000488281,12:12.4,00:24.8
220,221,221,19.28564483,-99.14046517,0.136230469,0.135253906,0.961425781,12:12.5,00:24.9
221,222,222,19.28564483,-99.14046517,0.177490234,0.111816406,0.828857422,12:12.6,00:24.9
222,223,223,19.28564483,-99.14046517,0.054443359,0.156005859,0.812255859,12:12.6,00:25.0
223,224,224,19.28564483,-99.14046517,0.168212891,0.124511719,0.893310547,12:12.7,00:25.1
224,225,225,19.28564483,-99.14046517,0.174560547,0.129882813,0.878173828,12:12.8,00:25.1
225,226,226,19.28557183,-99.14047517,0.158935547,0.099853516,0.782226563,12:14.2,00:26.6
226,227,227,19.28557183,-99.14047517,0.239257813,-0.086669922,0.971679688,12:14.2,00:26.6
227,228,228,19.28557183,-99.14047517,-0.107177734,-0.184570313,1.233154297,12:14.3,00:26.6
228,229,229,19.28557183,-99.14047517,-0.036621094,-0.377441406,1.216064453,12:14.3,00:26.6
229,230,230,19.28557183,-99.14047517,0.113525391,-0.144042969,0.983642578,12:14.3,00:26.7
230,231,231,19.28557183,-99.14047517,0.284423828,0.000488281,0.881591797,12:14.3,00:26.7
231,232,232,19.28557183,-99.14047517,-0.074707031,-0.061279297,1.023681641,12:14.3,00:26.7
232,233,233,19.28557183,-99.14047517,0.138427734,-0.065917969,0.878173828,12:14.4,00:26.7
233,234,234,19.28557183,-99.14047517,0.223144531,-0.046875,0.988525391,12:14.4,00:26.7
234,235,235,19.28550017,-99.140487,0.128173828,0.012207031,0.927734375,12:14.4,00:26.8
215,216,216,19.285721,-99.14046217,0.126708984,0.121826172,0.9140625,12:12.0,00:24.4
216,217,217,19.28564483,-99.14046517,0.03515625,0.155029297,1.001464844,12:12.2,00:24.6
217,218,218,19.28564483,-99.14046517,0.101074219,0.093261719,0.98046875,12:12.3,00:24.6
218,219,219,19.28564483,-99.14046517,0.015136719,0.100830078,0.875488281,12:12.4,00:24.7
219,220,220,19.28564483,-99.14046517,0.116699219,0.125,1.000488281,12:12.4,00:24.8
220,221,221,19.28564483,-99.14046517,0.136230469,0.135253906,0.961425781,12:12.5,00:24.9
221,222,222,19.28564483,-99.14046517,0.177490234,0.111816406,0.828857422,12:12.6,00:24.9
222,223,223,19.28564483,-99.14046517,0.054443359,0.156005859,0.812255859,12:12.6,00:25.0
223,224,224,19.28564483,-99.14046517,0.168212891,0.124511719,0.893310547,12:12.7,00:25.1
224,225,225,19.28564483,-99.14046517,0.174560547,0.129882813,0.878173828,12:12.8,00:25.1
225,226,226,19.28557183,-99.14047517,0.158935547,0.099853516,0.782226563,12:14.2,00:26.6
226,227,227,19.28557183,-99.14047517,0.239257813,-0.086669922,0.971679688,12:14.2,00:26.6
227,228,228,19.28557183,-99.14047517,-0.107177734,-0.184570313,1.233154297,12:14.3,00:26.6
228,229,229,19.28557183,-99.14047517,-0.036621094,-0.377441406,1.216064453,12:14.3,00:26.6
229,230,230,19.28557183,-99.14047517,0.113525391,-0.144042969,0.983642578,12:14.3,00:26.7
230,231,231,19.28557183,-99.14047517,0.284423828,0.000488281,0.881591797,12:14.3,00:26.7
231,232,232,19.28557183,-99.14047517,-0.074707031,-0.061279297,1.023681641,12:14.3,00:26.7
232,233,233,19.28557183,-99.14047517,0.138427734,-0.065917969,0.878173828,12:14.4,00:26.7
233,234,234,19.28557183,-99.14047517,0.223144531,-0.046875,0.988525391,12:14.4,00:26.7
234,235,235,19.28550017,-99.140487,0.128173828,0.012207031,0.927734375,12:14.4,00:26.8
215,216,216,19.285721,-99.14046217,0.126708984,0.121826172,0.9140625,12:12.0,00:24.4
216,217,217,19.28564483,-99.14046517,0.03515625,0.155029297,1.001464844,12:12.2,00:24.6
217,218,218,19.28564483,-99.14046517,0.101074219,0.093261719,0.98046875,12:12.3,00:24.6
218,219,219,19.28564483,-99.14046517,0.015136719,0.100830078,0.875488281,12:12.4,00:24.7
219,220,220,19.28564483,-99.14046517,0.116699219,0.125,1.000488281,12:12.4,00:24.8
220,221,221,19.28564483,-99.14046517,0.136230469,0.135253906,0.961425781,12:12.5,00:24.9
221,222,222,19.28564483,-99.14046517,0.177490234,0.111816406,0.828857422,12:12.6,00:24.9
222,223,223,19.28564483,-99.14046517,0.054443359,0.156005859,0.812255859,12:12.6,00:25.0
223,224,224,19.28564483,-99.14046517,0.168212891,0.124511719,0.893310547,12:12.7,00:25.1
224,225,225,19.28564483,-99.14046517,0.174560547,0.129882813,0.878173828,12:12.8,00:25.1
225,226,226,19.28557183,-99.14047517,0.158935547,0.099853516,0.782226563,12:14.2,00:26.6
226,227,227,19.28557183,-99.14047517,0.239257813,-0.086669922,0.971679688,12:14.2,00:26.6
227,228,228,19.28557183,-99.14047517,-0.107177734,-0.184570313,1.233154297,12:14.3,00:26.6
228,229,229,19.28557183,-99.14047517,-0.036621094,-0.377441406,1.216064453,12:14.3,00:26.6
229,230,230,19.28557183,-99.14047517,0.113525391,-0.144042969,0.983642578,12:14.3,00:26.7
230,231,231,19.28557183,-99.14047517,0.284423828,0.000488281,0.881591797,12:14.3,00:26.7
231,232,232,19.28557183,-99.14047517,-0.074707031,-0.061279297,1.023681641,12:14.3,00:26.7
232,233,233,19.28557183,-99.14047517,0.138427734,-0.065917969,0.878173828,12:14.4,00:26.7
233,234,234,19.28557183,-99.14047517,0.223144531,-0.046875,0.988525391,12:14.4,00:26.7
234,235,235,19.28550017,-99.140487,0.128173828,0.012207031,0.927734375,12:14.4,00:26.8
215,216,216,19.285721,-99.14046217,0.126708984,0.121826172,0.9140625,12:12.0,00:24.4
216,217,217,19.28564483,-99.14046517,0.03515625,0.155029297,1.001464844,12:12.2,00:24.6
217,218,218,19.28564483,-99.14046517,0.101074219,0.093261719,0.98046875,12:12.3,00:24.6
218,219,219,19.28564483,-99.14046517,0.015136719,0.100830078,0.875488281,12:12.4,00:24.7
219,220,220,19.28564483,-99.14046517,0.116699219,0.125,1.000488281,12:12.4,00:24.8
220,221,221,19.28564483,-99.14046517,0.136230469,0.135253906,0.961425781,12:12.5,00:24.9
221,222,222,19.28564483,-99.14046517,0.177490234,0.111816406,0.828857422,12:12.6,00:24.9
222,223,223,19.28564483,-99.14046517,0.054443359,0.156005859,0.812255859,12:12.6,00:25.0
223,224,224,19.28564483,-99.14046517,0.168212891,0.124511719,0.893310547,12:12.7,00:25.1
224,225,225,19.28564483,-99.14046517,0.174560547,0.129882813,0.878173828,12:12.8,00:25.1
225,226,226,19.28557183,-99.14047517,0.158935547,0.099853516,0.782226563,12:14.2,00:26.6
226,227,227,19.28557183,-99.14047517,0.239257813,-0.086669922,0.971679688,12:14.2,00:26.6
227,228,228,19.28557183,-99.14047517,-0.107177734,-0.184570313,1.233154297,12:14.3,00:26.6
228,229,229,19.28557183,-99.14047517,-0.036621094,-0.377441406,1.216064453,12:14.3,00:26.6
229,230,230,19.28557183,-99.14047517,0.113525391,-0.144042969,0.983642578,12:14.3,00:26.7
230,231,231,19.28557183,-99.14047517,0.284423828,0.000488281,0.881591797,12:14.3,00:26.7
231,232,232,19.28557183,-99.14047517,-0.074707031,-0.061279297,1.023681641,12:14.3,00:26.7
232,233,233,19.28557183,-99.14047517,0.138427734,-0.065917969,0.878173828,12:14.4,00:26.7
233,234,234,19.28557183,-99.14047517,0.223144531,-0.046875,0.988525391,12:14.4,00:26.7
234,235,235,19.28550017,-99.140487,0.128173828,0.012207031,0.927734375,12:14.4,00:26.8
215,216,216,19.285721,-99.14046217,0.126708984,0.121826172,0.9140625,12:12.0,00:24.4
216,217,217,19.28564483,-99.14046517,0.03515625,0.155029297,1.001464844,12:12.2,00:24.6
217,218,218,19.28564483,-99.14046517,0.101074219,0.093261719,0.98046875,12:12.3,00:24.6
218,219,219,19.28564483,-99.14046517,0.015136719,0.100830078,0.875488281,12:12.4,00:24.7
219,220,220,19.28564483,-99.14046517,0.116699219,0.125,1.000488281,12:12.4,00:24.8
220,221,221,19.28564483,-99.14046517,0.136230469,0.135253906,0.961425781,12:12.5,00:24.9
221,222,222,19.28564483,-99.14046517,0.177490234,0.111816406,0.828857422,12:12.6,00:24.9
222,223,223,19.28564483,-99.14046517,0.054443359,0.156005859,0.812255859,12:12.6,00:25.0
223,224,224,19.28564483,-99.14046517,0.168212891,0.124511719,0.893310547,12:12.7,00:25.1
224,225,225,19.28564483,-99.14046517,0.174560547,0.129882813,0.878173828,12:12.8,00:25.1
225,226,226,19.28557183,-99.14047517,0.158935547,0.099853516,0.782226563,12:14.2,00:26.6
226,227,227,19.28557183,-99.14047517,0.239257813,-0.086669922,0.971679688,12:14.2,00:26.6
227,228,228,19.28557183,-99.14047517,-0.107177734,-0.184570313,1.233154297,12:14.3,00:26.6
228,229,229,19.28557183,-99.14047517,-0.036621094,-0.377441406,1.216064453,12:14.3,00:26.6
229,230,230,19.28557183,-99.14047517,0.113525391,-0.144042969,0.983642578,12:14.3,00:26.7
230,231,231,19.28557183,-99.14047517,0.284423828,0.000488281,0.881591797,12:14.3,00:26.7
231,232,232,19.28557183,-99.14047517,-0.074707031,-0.061279297,1.023681641,12:14.3,00:26.7
232,233,233,19.28557183,-99.14047517,0.138427734,-0.065917969,0.878173828,12:14.4,00:26.7
233,234,234,19.28557183,-99.14047517,0.223144531,-0.046875,0.988525391,12:14.4,00:26.7
234,235,235,19.28550017,-99.140487,0.128173828,0.012207031,0.927734375,12:14.4,00:26.8
215,216,216,19.285721,-99.14046217,0.126708984,0.121826172,0.9140625,12:12.0,00:24.4
216,217,217,19.28564483,-99.14046517,0.03515625,0.155029297,1.001464844,12:12.2,00:24.6
217,218,218,19.28564483,-99.14046517,0.101074219,0.093261719,0.98046875,12:12.3,00:24.6
218,219,219,19.28564483,-99.14046517,0.015136719,0.100830078,0.875488281,12:12.4,00:24.7
219,220,220,19.28564483,-99.14046517,0.116699219,0.125,1.000488281,12:12.4,00:24.8
220,221,221,19.28564483,-99.14046517,0.136230469,0.135253906,0.961425781,12:12.5,00:24.9
221,222,222,19.28564483,-99.14046517,0.177490234,0.111816406,0.828857422,12:12.6,00:24.9
222,223,223,19.28564483,-99.14046517,0.054443359,0.156005859,0.812255859,12:12.6,00:25.0
223,224,224,19.28564483,-99.14046517,0.168212891,0.124511719,0.893310547,12:12.7,00:25.1
224,225,225,19.28564483,-99.14046517,0.174560547,0.129882813,0.878173828,12:12.8,00:25.1
225,226,226,19.28557183,-99.14047517,0.158935547,0.099853516,0.782226563,12:14.2,00:26.6
226,227,227,19.28557183,-99.14047517,0.239257813,-0.086669922,0.971679688,12:14.2,00:26.6
227,228,228,19.28557183,-99.14047517,-0.107177734,-0.184570313,1.233154297,12:14.3,00:26.6
228,229,229,19.28557183,-99.14047517,-0.036621094,-0.377441406,1.216064453,12:14.3,00:26.6
229,230,230,19.28557183,-99.14047517,0.113525391,-0.144042969,0.983642578,12:14.3,00:26.7
230,231,231,19.28557183,-99.14047517,0.284423828,0.000488281,0.881591797,12:14.3,00:26.7
231,232,232,19.28557183,-99.14047517,-0.074707031,-0.061279297,1.023681641,12:14.3,00:26.7
232,233,233,19.28557183,-99.14047517,0.138427734,-0.065917969,0.878173828,12:14.4,00:26.7
233,234,234,19.28557183,-99.14047517,0.223144531,-0.046875,0.988525391,12:14.4,00:26.7
234,235,235,19.28550017,-99.140487,0.128173828,0.012207031,0.927734375,12:14.4,00:26.8
215,216,216,19.285721,-99.14046217,0.126708984,0.121826172,0.9140625,12:12.0,00:24.4
216,217,217,19.28564483,-99.14046517,0.03515625,0.155029297,1.001464844,12:12.2,00:24.6
217,218,218,19.28564483,-99.14046517,0.101074219,0.093261719,0.98046875,12:12.3,00:24.6
218,219,219,19.28564483,-99.14046517,0.015136719,0.100830078,0.875488281,12:12.4,00:24.7
219,220,220,19.28564483,-99.14046517,0.116699219,0.125,1.000488281,12:12.4,00:24.8
220,221,221,19.28564483,-99.14046517,0.136230469,0.135253906,0.961425781,12:12.5,00:24.9
221,222,222,19.28564483,-99.14046517,0.177490234,0.111816406,0.828857422,12:12.6,00:24.9
222,223,223,19.28564483,-99.14046517,0.054443359,0.156005859,0.812255859,12:12.6,00:25.0
223,224,224,19.28564483,-99.14046517,0.168212891,0.124511719,0.893310547,12:12.7,00:25.1
224,225,225,19.28564483,-99.14046517,0.174560547,0.129882813,0.878173828,12:12.8,00:25.1
225,226,226,19.28557183,-99.14047517,0.158935547,0.099853516,0.782226563,12:14.2,00:26.6
226,227,227,19.28557183,-99.14047517,0.239257813,-0.086669922,0.971679688,12:14.2,00:26.6
227,228,228,19.28557183,-99.14047517,-0.107177734,-0.184570313,1.233154297,12:14.3,00:26.6
228,229,229,19.28557183,-99.14047517,-0.036621094,-0.377441406,1.216064453,12:14.3,00:26.6
229,230,230,19.28557183,-99.14047517,0.113525391,-0.144042969,0.983642578,12:14.3,00:26.7
230,231,231,19.28557183,-99.14047517,0.284423828,0.000488281,0.881591797,12:14.3,00:26.7
231,232,232,19.28557183,-99.14047517,-0.074707031,-0.061279297,1.023681641,12:14.3,00:26.7
232,233,233,19.28557183,-99.14047517,0.138427734,-0.065917969,0.878173828,12:14.4,00:26.7
233,234,234,19.28557183,-99.14047517,0.223144531,-0.046875,0.988525391,12:14.4,00:26.7
234,235,235,19.28550017,-99.140487,0.128173828,0.012207031,0.927734375,12:14.4,00:26.8
215,216,216,19.285721,-99.14046217,0.126708984,0.121826172,0.9140625,12:12.0,00:24.4
216,217,217,19.28564483,-99.14046517,0.03515625,0.155029297,1.001464844,12:12.2,00:24.6
217,218,218,19.28564483,-99.14046517,0.101074219,0.093261719,0.98046875,12:12.3,00:24.6
218,219,219,19.28564483,-99.14046517,0.015136719,0.100830078,0.875488281,12:12.4,00:24.7
219,220,220,19.28564483,-99.14046517,0.116699219,0.125,1.000488281,12:12.4,00:24.8
220,221,221,19.28564483,-99.14046517,0.136230469,0.135253906,0.961425781,12:12.5,00:24.9
221,222,222,19.28564483,-99.14046517,0.177490234,0.111816406,0.828857422,12:12.6,00:24.9
222,223,223,19.28564483,-99.14046517,0.054443359,0.156005859,0.812255859,12:12.6,00:25.0
223,224,224,19.28564483,-99.14046517,0.168212891,0.124511719,0.893310547,12:12.7,00:25.1
224,225,225,19.28564483,-99.14046517,0.174560547,0.129882813,0.878173828,12:12.8,00:25.1
225,226,226,19.28557183,-99.14047517,0.158935547,0.099853516,0.782226563,12:14.2,00:26.6
226,227,227,19.28557183,-99.14047517,0.239257813,-0.086669922,0.971679688,12:14.2,00:26.6
227,228,228,19.28557183,-99.14047517,-0.107177734,-0.184570313,1.233154297,12:14.3,00:26.6
228,229,229,19.28557183,-99.14047517,-0.036621094,-0.377441406,1.216064453,12:14.3,00:26.6
229,230,230,19.28557183,-99.14047517,0.113525391,-0.144042969,0.983642578,12:14.3,00:26.7
230,231,231,19.28557183,-99.14047517,0.284423828,0.000488281,0.881591797,12:14.3,00:26.7
231,232,232,19.28557183,-99.14047517,-0.074707031,-0.061279297,1.023681641,12:14.3,00:26.7
232,233,233,19.28557183,-99.14047517,0.138427734,-0.065917969,0.878173828,12:14.4,00:26.7
233,234,234,19.28557183,-99.14047517,0.223144531,-0.046875,0.988525391,12:14.4,00:26.7
234,235,235,19.28550017,-99.140487,0.128173828,0.012207031,0.927734375,12:14.4,00:26.8
215,216,216,19.285721,-99.14046217,0.126708984,0.121826172,0.9140625,12:12.0,00:24.4
216,217,217,19.28564483,-99.14046517,0.03515625,0.155029297,1.001464844,12:12.2,00:24.6
217,218,218,19.28564483,-99.14046517,0.101074219,0.093261719,0.98046875,12:12.3,00:24.6
218,219,219,19.28564483,-99.14046517,0.015136719,0.100830078,0.875488281,12:12.4,00:24.7
219,220,220,19.28564483,-99.14046517,0.116699219,0.125,1.000488281,12:12.4,00:24.8
220,221,221,19.28564483,-99.14046517,0.136230469,0.135253906,0.961425781,12:12.5,00:24.9
221,222,222,19.28564483,-99.14046517,0.177490234,0.111816406,0.828857422,12:12.6,00:24.9
222,223,223,19.28564483,-99.14046517,0.054443359,0.156005859,0.812255859,12:12.6,00:25.0
223,224,224,19.28564483,-99.14046517,0.168212891,0.124511719,0.893310547,12:12.7,00:25.1
224,225,225,19.28564483,-99.14046517,0.174560547,0.129882813,0.878173828,12:12.8,00:25.1
225,226,226,19.28557183,-99.14047517,0.158935547,0.099853516,0.782226563,12:14.2,00:26.6
226,227,227,19.28557183,-99.14047517,0.239257813,-0.086669922,0.971679688,12:14.2,00:26.6
227,228,228,19.28557183,-99.14047517,-0.107177734,-0.184570313,1.233154297,12:14.3,00:26.6
228,229,229,19.28557183,-99.14047517,-0.036621094,-0.377441406,1.216064453,12:14.3,00:26.6
229,230,230,19.28557183,-99.14047517,0.113525391,-0.144042969,0.983642578,12:14.3,00:26.7
230,231,231,19.28557183,-99.14047517,0.284423828,0.000488281,0.881591797,12:14.3,00:26.7
231,232,232,19.28557183,-99.14047517,-0.074707031,-0.061279297,1.023681641,12:14.3,00:26.7
232,233,233,19.28557183,-99.14047517,0.138427734,-0.065917969,0.878173828,12:14.4,00:26.7
233,234,234,19.28557183,-99.14047517,0.223144531,-0.046875,0.988525391,12:14.4,00:26.7
234,235,235,19.28550017,-99.140487,0.128173828,0.012207031,0.927734375,12:14.4,00:26.8
215,216,216,19.285721,-99.14046217,0.126708984,0.121826172,0.9140625,12:12.0,00:24.4
216,217,217,19.28564483,-99.14046517,0.03515625,0.155029297,1.001464844,12:12.2,00:24.6
217,218,218,19.28564483,-99.14046517,0.101074219,0.093261719,0.98046875,12:12.3,00:24.6
218,219,219,19.28564483,-99.14046517,0.015136719,0.100830078,0.875488281,12:12.4,00:24.7
219,220,220,19.28564483,-99.14046517,0.116699219,0.125,1.000488281,12:12.4,00:24.8
220,221,221,19.28564483,-99.14046517,0.136230469,0.135253906,0.961425781,12:12.5,00:24.9
221,222,222,19.28564483,-99.14046517,0.177490234,0.111816406,0.828857422,12:12.6,00:24.9
222,223,223,19.28564483,-99.14046517,0.054443359,0.156005859,0.812255859,12:12.6,00:25.0
223,224,224,19.28564483,-99.14046517,0.168212891,0.124511719,0.893310547,12:12.7,00:25.1
224,225,225,19.28564483,-99.14046517,0.174560547,0.129882813,0.878173828,12:12.8,00:25.1
225,226,226,19.28557183,-99.14047517,0.158935547,0.099853516,0.782226563,12:14.2,00:26.6
226,227,227,19.28557183,-99.14047517,0.239257813,-0.086669922,0.971679688,12:14.2,00:26.6
227,228,228,19.28557183,-99.14047517,-0.107177734,-0.184570313,1.233154297,12:14.3,00:26.6
228,229,229,19.28557183,-99.14047517,-0.036621094,-0.377441406,1.216064453,12:14.3,00:26.6
229,230,230,19.28557183,-99.14047517,0.113525391,-0.144042969,0.983642578,12:14.3,00:26.7
230,231,231,19.28557183,-99.14047517,0.284423828,0.000488281,0.881591797,12:14.3,00:26.7
231,232,232,19.28557183,-99.14047517,-0.074707031,-0.061279297,1.023681641,12:14.3,00:26.7
232,233,233,19.28557183,-99.14047517,0.138427734,-0.065917969,0.878173828,12:14.4,00:26.7
233,234,234,19.28557183,-99.14047517,0.223144531,-0.046875,0.988525391,12:14.4,00:26.7
234,235,235,19.28550017,-99.140487,0.128173828,0.012207031,0.927734375,12:14.4,00:26.8
215,216,216,19.285721,-99.14046217,0.126708984,0.121826172,0.9140625,12:12.0,00:24.4
216,217,217,19.28564483,-99.14046517,0.03515625,0.155029297,1.001464844,12:12.2,00:24.6
217,218,218,19.28564483,-99.14046517,0.101074219,0.093261719,0.98046875,12:12.3,00:24.6
218,219,219,19.28564483,-99.14046517,0.015136719,0.100830078,0.875488281,12:12.4,00:24.7
219,220,220,19.28564483,-99.14046517,0.116699219,0.125,1.000488281,12:12.4,00:24.8
220,221,221,19.28564483,-99.14046517,0.136230469,0.135253906,0.961425781,12:12.5,00:24.9
221,222,222,19.28564483,-99.14046517,0.177490234,0.111816406,0.828857422,12:12.6,00:24.9
222,223,223,19.28564483,-99.14046517,0.054443359,0.156005859,0.812255859,12:12.6,00:25.0
223,224,224,19.28564483,-99.14046517,0.168212891,0.124511719,0.893310547,12:12.7,00:25.1
224,225,225,19.28564483,-99.14046517,0.174560547,0.129882813,0.878173828,12:12.8,00:25.1
225,226,226,19.28557183,-99.14047517,0.158935547,0.099853516,0.782226563,12:14.2,00:26.6
226,227,227,19.28557183,-99.14047517,0.239257813,-0.086669922,0.971679688,12:14.2,00:26.6
227,228,228,19.28557183,-99.14047517,-0.107177734,-0.184570313,1.233154297,12:14.3,00:26.6
228,229,229,19.28557183,-99.14047517,-0.036621094,-0.377441406,1.216064453,12:14.3,00:26.6
229,230,230,19.28557183,-99.14047517,0.113525391,-0.144042969,0.983642578,12:14.3,00:26.7
230,231,231,19.28557183,-99.14047517,0.284423828,0.000488281,0.881591797,12:14.3,00:26.7
231,232,232,19.28557183,-99.14047517,-0.074707031,-0.061279297,1.023681641,12:14.3,00:26.7
232,233,233,19.28557183,-99.14047517,0.138427734,-0.065917969,0.878173828,12:14.4,00:26.7
233,234,234,19.28557183,-99.14047517,0.223144531,-0.046875,0.988525391,12:14.4,00:26.7
234,235,235,19.28550017,-99.140487,0.128173828,0.012207031,0.927734375,12:14.4,00:26.8
215,216,216,19.285721,-99.14046217,0.126708984,0.121826172,0.9140625,12:12.0,00:24.4
216,217,217,19.28564483,-99.14046517,0.03515625,0.155029297,1.001464844,12:12.2,00:24.6
217,218,218,19.28564483,-99.14046517,0.101074219,0.093261719,0.98046875,12:12.3,00:24.6
218,219,219,19.28564483,-99.14046517,0.015136719,0.100830078,0.875488281,12:12.4,00:24.7
219,220,220,19.28564483,-99.14046517,0.116699219,0.125,1.000488281,12:12.4,00:24.8
220,221,221,19.28564483,-99.14046517,0.136230469,0.135253906,0.961425781,12:12.5,00:24.9
221,222,222,19.28564483,-99.14046517,0.177490234,0.111816406,0.828857422,12:12.6,00:24.9
222,223,223,19.28564483,-99.14046517,0.054443359,0.156005859,0.812255859,12:12.6,00:25.0
223,224,224,19.28564483,-99.14046517,0.168212891,0.124511719,0.893310547,12:12.7,00:25.1
224,225,225,19.28564483,-99.14046517,0.174560547,0.129882813,0.878173828,12:12.8,00:25.1
225,226,226,19.28557183,-99.14047517,0.158935547,0.099853516,0.782226563,12:14.2,00:26.6
226,227,227,19.28557183,-99.14047517,0.239257813,-0.086669922,0.971679688,12:14.2,00:26.6
227,228,228,19.28557183,-99.14047517,-0.107177734,-0.184570313,1.233154297,12:14.3,00:26.6
228,229,229,19.28557183,-99.14047517,-0.036621094,-0.377441406,1.216064453,12:14.3,00:26.6
229,230,230,19.28557183,-99.14047517,0.113525391,-0.144042969,0.983642578,12:14.3,00:26.7
230,231,231,19.28557183,-99.14047517,0.284423828,0.000488281,0.881591797,12:14.3,00:26.7
231,232,232,19.28557183,-99.14047517,-0.074707031,-0.061279297,1.023681641,12:14.3,00:26.7
232,233,233,19.28557183,-99.14047517,0.138427734,-0.065917969,0.878173828,12:14.4,00:26.7
233,234,234,19.28557183,-99.14047517,0.223144531,-0.046875,0.988525391,12:14.4,00:26.7
234,235,235,19.28550017,-99.140487,0.128173828,0.012207031,0.927734375,12:14.4,00:26.8
215,216,216,19.285721,-99.14046217,0.126708984,0.121826172,0.9140625,12:12.0,00:24.4
216,217,217,19.28564483,-99.14046517,0.03515625,0.155029297,1.001464844,12:12.2,00:24.6
217,218,218,19.28564483,-99.14046517,0.101074219,0.093261719,0.98046875,12:12.3,00:24.6
218,219,219,19.28564483,-99.14046517,0.015136719,0.100830078,0.875488281,12:12.4,00:24.7
219,220,220,19.28564483,-99.14046517,0.116699219,0.125,1.000488281,12:12.4,00:24.8
220,221,221,19.28564483,-99.14046517,0.136230469,0.135253906,0.961425781,12:12.5,00:24.9
221,222,222,19.28564483,-99.14046517,0.177490234,0.111816406,0.828857422,12:12.6,00:24.9
222,223,223,19.28564483,-99.14046517,0.054443359,0.156005859,0.812255859,12:12.6,00:25.0
223,224,224,19.28564483,-99.14046517,0.168212891,0.124511719,0.893310547,12:12.7,00:25.1
224,225,225,19.28564483,-99.14046517,0.174560547,0.129882813,0.878173828,12:12.8,00:25.1
225,226,226,19.28557183,-99.14047517,0.158935547,0.099853516,0.782226563,12:14.2,00:26.6
226,227,227,19.28557183,-99.14047517,0.239257813,-0.086669922,0.971679688,12:14.2,00:26.6
227,228,228,19.28557183,-99.14047517,-0.107177734,-0.184570313,1.233154297,12:14.3,00:26.6
228,229,229,19.28557183,-99.14047517,-0.036621094,-0.377441406,1.216064453,12:14.3,00:26.6
229,230,230,19.28557183,-99.14047517,0.113525391,-0.144042969,0.983642578,12:14.3,00:26.7
230,231,231,19.28557183,-99.14047517,0.284423828,0.000488281,0.881591797,12:14.3,00:26.7
231,232,232,19.28557183,-99.14047517,-0.074707031,-0.061279297,1.023681641,12:14.3,00:26.7
232,233,233,19.28557183,-99.14047517,0.138427734,-0.065917969,0.878173828,12:14.4,00:26.7
233,234,234,19.28557183,-99.14047517,0.223144531,-0.046875,0.988525391,12:14.4,00:26.7
234,235,235,19.28550017,-99.140487,0.128173828,0.012207031,0.927734375,12:14.4,00:26.8
215,216,216,19.285721,-99.14046217,0.126708984,0.121826172,0.9140625,12:12.0,00:24.4
216,217,217,19.28564483,-99.14046517,0.03515625,0.155029297,1.001464844,12:12.2,00:24.6
217,218,218,19.28564483,-99.14046517,0.101074219,0.093261719,0.98046875,12:12.3,00:24.6
218,219,219,19.28564483,-99.14046517,0.015136719,0.100830078,0.875488281,12:12.4,00:24.7
219,220,220,19.28564483,-99.14046517,0.116699219,0.125,1.000488281,12:12.4,00:24.8
220,221,221,19.28564483,-99.14046517,0.136230469,0.135253906,0.961425781,12:12.5,00:24.9
221,222,222,19.28564483,-99.14046517,0.177490234,0.111816406,0.828857422,12:12.6,00:24.9
222,223,223,19.28564483,-99.14046517,0.054443359,0.156005859,0.812255859,12:12.6,00:25.0
223,224,224,19.28564483,-99.14046517,0.168212891,0.124511719,0.893310547,12:12.7,00:25.1
224,225,225,19.28564483,-99.14046517,0.174560547,0.129882813,0.878173828,12:12.8,00:25.1
225,226,226,19.28557183,-99.14047517,0.158935547,0.099853516,0.782226563,12:14.2,00:26.6
226,227,227,19.28557183,-99.14047517,0.239257813,-0.086669922,0.971679688,12:14.2,00:26.6
227,228,228,19.28557183,-99.14047517,-0.107177734,-0.184570313,1.233154297,12:14.3,00:26.6
228,229,229,19.28557183,-99.14047517,-0.036621094,-0.377441406,1.216064453,12:14.3,00:26.6
229,230,230,19.28557183,-99.14047517,0.113525391,-0.144042969,0.983642578,12:14.3,00:26.7
