countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
60,60,19.28659567,-99.14037767,0.191162109,-0.058105469,0.971923828,16:16.3,00:07.1
61,61,19.28653417,-99.14037583,0.076660156,-0.042236328,0.947509766,16:16.3,00:07.1
62,62,19.28653417,-99.14037583,0.120361328,-0.031005859,0.943847656,16:16.4,00:07.2
63,63,19.28653417,-99.14037583,0.09375,-0.030517578,0.855224609,16:16.4,00:07.2
64,64,19.28653417,-99.14037583,0.093505859,-0.004150391,0.827392578,16:16.4,00:07.2
65,65,19.28653417,-99.14037583,0.036865234,0.038818359,0.991210938,16:16.5,00:07.3
66,66,19.28653417,-99.14037583,0.019287109,0.09375,0.939208984,16:16.6,00:07.4
67,67,19.28653417,-99.14037583,0.075439453,0.101318359,0.99609375,16:16.6,00:07.4
68,68,19.28653417,-99.14037583,0.083984375,0.139892578,0.872070313,16:16.7,00:07.5
69,69,19.28653417,-99.14037583,0.110351563,0.112304688,0.934326172,16:16.8,00:07.6
70,70,19.28646183,-99.14037783,0.047607422,0.152832031,0.941894531,16:17.2,00:08.0
71,71,19.28646183,-99.14037783,-0.015380859,0.128173828,0.848876953,16:17.3,00:08.1
72,72,19.28646183,-99.14037783,0.096435547,0.081787109,0.928710938,16:17.4,00:08.2
73,73,19.28646183,-99.14037783,0.085693359,0.048339844,0.856933594,16:17.4,00:08.2
74,74,19.28646183,-99.14037783,0.137939453,0.100341797,0.855712891,16:17.5,00:08.3
75,75,19.28646183,-99.14037783,0.138671875,0.027587891,0.922119141,16:17.6,00:08.4
76,76,19.28646183,-99.14037783,0.004882813,0.036132813,0.970214844,16:18.8,00:09.6
77,77,19.28646183,-99.14037783,0.034667969,0.015869141,0.938964844,16:18.8,00:09.6
78,78,19.28646183,-99.14037783,0.094726563,0.036376953,1.002685547,16:18.8,00:09.6
79,79,19.28638817,-99.14038583,0.166503906,-0.015380859,0.936767578,16:18.8,00:09.6
80,80,19.28638817,-99.14038583,0.108154297,-0.061767578,0.856933594,16:18.9,00:09.7
81,81,19.28638817,-99.14038583,0.167480469,0.040527344,0.895019531,16:18.9,00:09.7
82,82,19.28638817,-99.14038583,0.196044922,0.105712891,0.940673828,16:18.9,00:09.7
83,83,19.28638817,-99.14038583,0.244628906,-0.036865234,0.83203125,16:18.9,00:09.7
84,84,19.28638817,-99.14038583,0.147216797,0.056152344,0.945800781,16:18.9,00:09.7
85,85,19.28638817,-99.14038583,0.10546875,0.052978516,0.950439453,16:18.9,00:09.7
86,86,19.28638817,-99.14038583,0.056152344,0.031494141,0.860107422,16:18.9,00:09.7
87,87,19.28638817,-99.14038583,0.024658203,0.08984375,0.842773438,16:18.9,00:09.8
