countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
60,60,19.28673217,-99.14034333,0.072998047,-0.092773438,1.000488281,13:48.9,00:07.3
61,61,19.28673217,-99.14034333,0.088623047,-0.117919922,0.958007813,13:48.9,00:07.4
62,62,19.28673217,-99.14034333,0.103515625,-0.108642578,0.961181641,13:48.9,00:07.4
63,63,19.28673217,-99.14034333,0.078613281,-0.120117188,0.965332031,13:48.9,00:07.4
64,64,19.28673217,-99.14034333,0.08984375,-0.113769531,0.942871094,13:49.0,00:07.4
65,65,19.28673217,-99.14034333,0.085449219,-0.099121094,0.976318359,13:49.0,00:07.4
66,66,19.2867035,-99.1403465,0.116943359,-0.064453125,0.949951172,13:49.2,00:07.7
67,67,19.2867035,-99.1403465,0.119873047,-0.067382813,0.930664063,13:49.3,00:07.8
68,68,19.2867035,-99.1403465,0.18359375,-0.082275391,0.852539063,13:49.4,00:07.8
69,69,19.2867035,-99.1403465,0.125732422,-0.071777344,0.938476563,13:49.4,00:07.9
70,70,19.2867035,-99.1403465,0.1484375,-0.111328125,0.826416016,13:49.6,00:08.0
71,71,19.2867035,-99.1403465,0.211914063,-0.01953125,0.900878906,13:49.7,00:08.2
72,72,19.2867035,-99.1403465,0.163085938,0.036621094,1.034179688,13:49.8,00:08.2
73,73,19.2867035,-99.1403465,0.091064453,0.254638672,0.896728516,13:49.9,00:08.3
74,74,19.2867035,-99.1403465,0.127197266,0.2109375,0.808837891,13:49.9,00:08.3
75,75,19.28666217,-99.14034533,0.145751953,0.151611328,1.001953125,13:50.2,00:08.7
76,76,19.28666217,-99.14034533,0.120117188,-0.082275391,0.92578125,13:51.8,00:10.3
77,77,19.28666217,-99.14034533,0.00390625,-0.066650391,0.994628906,13:51.9,00:10.3
78,78,19.28666217,-99.14034533,0.102050781,-0.115722656,0.802978516,13:52.0,00:10.5
79,79,19.28666217,-99.14034533,0.047119141,-0.105712891,0.903564453,13:52.0,00:10.5
80,80,19.28666217,-99.14034533,-0.027832031,-0.097900391,0.916015625,13:52.0,00:10.5
81,81,19.28666217,-99.14034533,0.077880859,-0.124023438,0.976318359,13:52.1,00:10.5
82,82,19.28666217,-99.14034533,0.186523438,-0.009521484,0.915771484,13:52.1,00:10.5
83,83,19.28666217,-99.14034533,0.249755859,-0.037353516,0.768554688,13:52.1,00:10.6
