countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
60,60,19.28658383,-99.14034183,0.118652344,-0.123291016,0.912109375,05:06.0,00:06.7
61,61,19.28652717,-99.14034617,0.312011719,-0.045166016,0.901611328,05:06.2,00:06.9
62,62,19.28652717,-99.14034617,0.095458984,-0.048828125,0.981933594,05:06.3,00:06.9
63,63,19.28652717,-99.14034617,0.034912109,-0.092529297,0.9765625,05:06.3,00:07.0
64,64,19.28652717,-99.14034617,0.026855469,-0.038574219,1.052490234,05:06.4,00:07.1
65,65,19.28652717,-99.14034617,0.059326172,-0.085449219,0.865722656,05:06.5,00:07.2
66,66,19.28652717,-99.14034617,0.057617188,-0.084960938,0.955078125,05:06.6,00:07.2
67,67,19.28652717,-99.14034617,0.196289063,-0.137207031,0.879394531,05:06.6,00:07.3
68,68,19.28652717,-99.14034617,0.162353516,-0.148681641,0.905761719,05:06.7,00:07.4
69,69,19.28652717,-99.14034617,-0.018798828,-0.110595703,0.993896484,05:06.7,00:07.4
70,70,19.28645633,-99.14035867,0.150390625,0.059814453,0.784667969,05:07.2,00:07.9
71,71,19.28645633,-99.14035867,0.178710938,0.091552734,0.775878906,05:07.3,00:07.9
72,72,19.28645633,-99.14035867,0.181884766,0.117431641,0.812011719,05:07.3,00:08.0
73,73,19.28645633,-99.14035867,0.064453125,0.162353516,0.816894531,05:07.4,00:08.1
74,74,19.28645633,-99.14035867,0.162597656,0.111816406,0.830566406,05:07.5,00:08.2
75,75,19.28645633,-99.14035867,0.066650391,0.094238281,0.871582031,05:07.6,00:08.2
76,76,19.28645633,-99.14035867,0.042724609,0.034912109,0.9453125,05:08.7,00:09.4
77,77,19.28645633,-99.14035867,0.033203125,-0.041503906,0.890625,05:08.7,00:09.4
78,78,19.28645633,-99.14035867,0.131591797,-0.063232422,0.966796875,05:08.8,00:09.4
79,79,19.28638033,-99.14036483,0.133056641,-0.056152344,0.916015625,05:08.8,00:09.4
80,80,19.28638033,-99.14036483,0.176269531,-0.008056641,0.906005859,05:08.8,00:09.5
81,81,19.28638033,-99.14036483,0.209472656,0.055419922,0.944824219,05:08.8,00:09.5
82,82,19.28638033,-99.14036483,0.15625,-0.07421875,0.956787109,05:08.8,00:09.5
83,83,19.28638033,-99.14036483,0.142333984,-0.058349609,0.874023438,05:08.8,00:09.5
84,84,19.28638033,-99.14036483,0.101806641,0.001464844,0.939208984,05:08.8,00:09.5
85,85,19.28638033,-99.14036483,0.055908203,0.008789063,0.941650391,05:08.9,00:09.5
86,86,19.28638033,-99.14036483,0.067871094,0.002685547,0.9921875,05:08.9,00:09.5
87,87,19.28638033,-99.14036483,0.104003906,-0.052490234,0.951904297,05:08.9,00:09.6
88,88,19.28629767,-99.1403745,0.191162109,-0.007324219,0.860595703,05:09.2,00:09.9
89,89,19.28629767,-99.1403745,0.086914063,0.034912109,0.971435547,05:09.3,00:09.9
90,90,19.28629767,-99.1403745,0.156005859,-0.050048828,0.875732422,05:09.3,00:10.0
91,91,19.28629767,-99.1403745,0.027099609,-0.080322266,0.900878906,05:09.4,00:10.1
92,92,19.28629767,-99.1403745,0.188476563,-0.046630859,0.711669922,05:09.5,00:10.2
93,93,19.28629767,-99.1403745,0.053222656,0.010986328,0.895019531,05:09.6,00:10.2
94,94,19.28629767,-99.1403745,0.114746094,0.041015625,0.834960938,05:09.6,00:10.3
95,95,19.28629767,-99.1403745,0.123291016,0.032226563,0.914550781,05:09.7,00:10.4
96,96,19.28629767,-99.1403745,0.056152344,0.041503906,0.868652344,05:09.7,00:10.4
97,97,19.28620783,-99.140385,0.093261719,0.109130859,1.038574219,05:10.2,00:10.9
98,98,19.28620783,-99.140385,0.183837891,0.078613281,0.924072266,05:10.3,00:10.9
99,99,19.28620783,-99.140385,0.05859375,0.190673828,0.940917969,05:10.3,00:11.0
100,100,19.28620783,-99.140385,0.119873047,0.012451172,0.929931641,05:10.4,00:11.1
101,101,19.28620783,-99.140385,0.139892578,0.063476563,0.872314453,05:11.6,00:12.2
102,102,19.28620783,-99.140385,0.114990234,0.064697266,0.961914063,05:11.6,00:12.2
103,103,19.28620783,-99.140385,0.173828125,0.072021484,0.868896484,05:11.6,00:12.3
104,104,19.28620783,-99.140385,0.16796875,0.058349609,0.90234375,05:11.6,00:12.3
105,105,19.28620783,-99.140385,0.105957031,0.079101563,1.015136719,05:11.6,00:12.3
106,106,19.28611633,-99.14040033,0.114013672,0.076416016,1.005126953,05:11.6,00:12.3
107,107,19.28611633,-99.14040033,0.035400391,0.009277344,0.936767578,05:11.6,00:12.3
108,108,19.28611633,-99.14040033,0.117431641,-0.042724609,0.990722656,05:11.7,00:12.3
109,109,19.28611633,-99.14040033,0.098876953,0.110107422,0.888427734,05:11.7,00:12.4
110,110,19.28611633,-99.14040033,0.069335938,0.099365234,0.965332031,05:11.7,00:12.4
111,111,19.28611633,-99.14040033,0.071777344,0.061523438,0.870361328,05:11.7,00:12.4
112,112,19.28611633,-99.14040033,0.076171875,0.060791016,0.950195313,05:11.7,00:12.4
113,113,19.28611633,-99.14040033,0.066894531,0.051757813,0.895263672,05:11.7,00:12.4
114,114,19.28611633,-99.14040033,0.093505859,0.058105469,0.955566406,05:11.8,00:12.4
115,115,19.2860245,-99.14041633,0.192138672,0.05078125,0.791259766,05:12.2,00:12.9
116,116,19.2860245,-99.14041633,0.136474609,0.068359375,0.97265625,05:12.3,00:12.9
117,117,19.2860245,-99.14041633,0.186523438,0.065917969,0.913818359,05:12.3,00:13.0
118,118,19.2860245,-99.14041633,-0.018554688,0.085449219,0.969970703,05:12.4,00:13.1
119,119,19.2860245,-99.14041633,0.078857422,0.028320313,0.927490234,05:12.5,00:13.1
120,120,19.2860245,-99.14041633,0.118408203,-0.011474609,0.896240234,05:12.6,00:13.2
121,121,19.2860245,-99.14041633,0.163330078,-0.017822266,0.922119141,05:12.6,00:13.3
122,122,19.2860245,-99.14041633,0.235595703,0.023681641,0.834960938,05:12.7,00:13.4
123,123,19.2860245,-99.14041633,0.161376953,0.088623047,0.907714844,05:12.7,00:13.4
124,124,19.285932,-99.140431,0.142333984,0.082519531,0.829101563,05:13.2,00:13.9
125,125,19.285932,-99.140431,0.150390625,0.0859375,0.858398438,05:13.3,00:13.9
126,126,19.285932,-99.140431,0.059082031,0.129882813,1.006347656,05:14.4,00:15.1
127,127,19.285932,-99.140431,0.134277344,0,0.781738281,05:14.4,00:15.1
128,128,19.285932,-99.140431,0.06640625,0.105712891,0.965332031,05:14.4,00:15.1
129,129,19.285932,-99.140431,0.131835938,0.115966797,0.909667969,05:14.4,00:15.1
130,130,19.285932,-99.140431,0.105712891,0.080810547,0.947998047,05:14.4,00:15.1
131,131,19.285932,-99.140431,0.073486328,0.098144531,1.097412109,05:14.5,00:15.1
132,132,19.285932,-99.140431,0.107421875,0.041992188,0.960205078,05:14.5,00:15.1
133,133,19.28583567,-99.14044683,0.068115234,0.032714844,0.830078125,05:14.5,00:15.2
134,134,19.28583567,-99.14044683,0.093505859,0.010253906,0.889648438,05:14.5,00:15.2
135,135,19.28583567,-99.14044683,0.076660156,0.01953125,0.906982422,05:14.5,00:15.2
136,136,19.28583567,-99.14044683,0.048828125,0.155029297,0.864501953,05:14.5,00:15.2
137,137,19.28583567,-99.14044683,0.160888672,0.142822266,0.822265625,05:14.6,00:15.2
138,138,19.28583567,-99.14044683,0.159912109,0.179931641,0.765625,05:14.6,00:15.2
139,139,19.28583567,-99.14044683,0.071777344,0.095703125,0.900146484,05:14.6,00:15.3
140,140,19.28583567,-99.14044683,0.147949219,0.184082031,0.932128906,05:14.7,00:15.4
141,141,19.28583567,-99.14044683,0.038330078,0.178466797,0.873779297,05:14.7,00:15.4
142,142,19.28573783,-99.14046217,0.155761719,0.106445313,0.882080078,05:15.2,00:15.9
143,143,19.28573783,-99.14046217,0.085205078,0.130615234,0.959228516,05:15.3,00:15.9
144,144,19.28573783,-99.14046217,0.098144531,0.063476563,0.911132813,05:15.3,00:16.0
145,145,19.28573783,-99.14046217,0.109130859,0.062744141,1.036132813,05:15.4,00:16.1
146,146,19.28573783,-99.14046217,0.126220703,0.107177734,1.041015625,05:15.5,00:16.1
147,147,19.28573783,-99.14046217,0.052490234,0.09765625,0.874023438,05:15.6,00:16.2
148,148,19.28573783,-99.14046217,0.164306641,-0.059326172,0.924072266,05:15.6,00:16.3
149,149,19.28573783,-99.14046217,0.143066406,0.145507813,0.959228516,05:15.7,00:16.4
150,150,19.28573783,-99.14046217,0.032470703,0.186767578,0.84375,05:15.7,00:16.4
151,151,19.28564183,-99.14047717,0.107421875,0.093017578,0.98828125,05:16.9,00:17.6
152,152,19.28564183,-99.14047717,0.142089844,0.102539063,0.948730469,05:17.0,00:17.6
153,153,19.28564183,-99.14047717,0.112304688,0.083007813,0.913085938,05:17.0,00:17.6
154,154,19.28564183,-99.14047717,0.105957031,0.070068359,0.867919922,05:17.0,00:17.6
155,155,19.28564183,-99.14047717,0.100341797,0.110595703,0.822021484,05:17.0,00:17.7
156,156,19.28564183,-99.14047717,0.036376953,0.057861328,0.900634766,05:17.0,00:17.7
157,157,19.28564183,-99.14047717,0.106445313,0.059326172,0.846923828,05:17.1,00:17.7
158,158,19.28564183,-99.14047717,0.105957031,0.076660156,0.918212891,05:17.1,00:17.7
159,159,19.28564183,-99.14047717,0.129394531,0.012207031,0.801025391,05:17.1,00:17.7
160,160,19.28554167,-99.1404995,0.134033203,0.092529297,0.843017578,05:17.2,00:17.9
161,161,19.28554167,-99.1404995,0.068115234,0.071044922,0.794189453,05:17.3,00:17.9
162,162,19.28554167,-99.1404995,0.191894531,0.170898438,0.833007813,05:17.3,00:18.0
163,163,19.28554167,-99.1404995,0.043212891,0.157226563,0.955810547,05:17.4,00:18.1
164,164,19.28554167,-99.1404995,0.193115234,0.171875,0.967529297,05:17.5,00:18.1
165,165,19.28554167,-99.1404995,0.154541016,0.135742188,0.983398438,05:17.6,00:18.2
166,166,19.28554167,-99.1404995,0.133300781,0.082275391,0.988769531,05:17.6,00:18.3
167,167,19.28554167,-99.1404995,0.131835938,0.083007813,0.840087891,05:17.7,00:18.4
