countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
1,1,19.286303,-99.1375556667,0.02685546875,0.31640625,0.850341796875,2021-02-04 10:14:54.073331,0:00:00.757218
2,2,19.2863026667,-99.1375558333,0.0341796875,0.362060546875,0.884765625,2021-02-04 10:14:55.074418,0:00:01.758306
3,3,19.286302,-99.1375553333,0.061767578125,0.389404296875,0.850341796875,2021-02-04 10:14:56.073925,0:00:02.757812
4,4,19.2862988333,-99.137548,0.134521484375,0.37939453125,0.875,2021-02-04 10:14:57.078724,0:00:03.762611
5,5,19.2862923333,-99.1375328333,0.14404296875,0.349609375,0.89501953125,2021-02-04 10:14:58.079536,0:00:04.763423
6,6,19.2862833333,-99.1375158333,0.1533203125,0.30029296875,0.850341796875,2021-02-04 10:14:59.082162,0:00:05.766049
7,7,19.2862706667,-99.1374995,0.1025390625,0.3212890625,0.886962890625,2021-02-04 10:15:00.083403,0:00:06.767290
8,8,19.286257,-99.1374833333,-0.048095703125,0.33447265625,0.825439453125,2021-02-04 10:15:01.087728,0:00:07.771615
9,9,19.2862465,-99.1374646667,0.05224609375,0.262451171875,0.8310546875,2021-02-04 10:15:02.082264,0:00:08.766152
10,10,19.2862345,-99.13744,0.01220703125,0.357177734375,0.828125,2021-02-04 10:15:03.084952,0:00:09.768839
11,11,19.2862218333,-99.1374095,0.0927734375,0.33642578125,0.923583984375,2021-02-04 10:15:09.302658,0:00:15.986546
12,12,19.2862078333,-99.1373783333,0.22265625,0.2685546875,1.09130859375,2021-02-04 10:15:09.533654,0:00:16.217542
13,13,19.2861926667,-99.1373445,0.049560546875,0.30126953125,0.967041015625,2021-02-04 10:15:09.587514,0:00:16.271401
14,14,19.2861765,-99.1373071667,-0.158203125,0.255615234375,0.954833984375,2021-02-04 10:15:09.644638,0:00:16.328526
15,15,19.2861611667,-99.1372686667,-0.059326171875,0.307373046875,0.77392578125,2021-02-04 10:15:09.700988,0:00:16.384875
16,16,19.2861463333,-99.1372301667,0.111572265625,0.2919921875,0.785400390625,2021-02-04 10:15:09.899297,0:00:16.583184
17,17,19.2861305,-99.1371923333,0.137451171875,0.352294921875,0.86572265625,2021-02-04 10:15:10.079720,0:00:16.763608
18,18,19.2861148333,-99.1371553333,0.250732421875,0.382568359375,0.784912109375,2021-02-04 10:15:11.084593,0:00:17.768480
19,19,19.2860993333,-99.1371185,0.100830078125,0.237060546875,0.99658203125,2021-02-04 10:15:12.086018,0:00:18.769906
20,20,19.2860838333,-99.1370826667,-0.03173828125,0.282470703125,0.85546875,2021-02-04 10:15:13.086480,0:00:19.770367
21,21,19.2860686667,-99.1370476667,0.10595703125,0.281982421875,0.962646484375,2021-02-04 10:15:37.815741,0:00:44.499628
22,22,19.2860536667,-99.137014,0.009765625,0.259765625,0.93408203125,2021-02-04 10:15:37.885351,0:00:44.569239
23,23,19.2860393333,-99.1369811667,-0.07861328125,0.291748046875,0.982421875,2021-02-04 10:15:37.967335,0:00:44.651223
24,24,19.2860271667,-99.136948,-0.043212890625,0.370361328125,0.95947265625,2021-02-04 10:15:38.052422,0:00:44.736310
25,25,19.2860118333,-99.1369128333,0.09130859375,0.39453125,0.97021484375,2021-02-04 10:15:38.130789,0:00:44.814676
26,26,19.2859981667,-99.1368831667,0.175048828125,0.292236328125,0.80908203125,2021-02-04 10:15:38.200137,0:00:44.884024
27,27,19.2859841667,-99.1368525,0.21240234375,0.270263671875,0.85009765625,2021-02-04 10:15:38.928676,0:00:45.612563
28,28,19.2859683333,-99.1368225,0.070068359375,0.315185546875,0.791259765625,2021-02-04 10:15:39.221541,0:00:45.905428
29,29,19.2859575,-99.1367945,0.139404296875,0.384765625,0.71923828125,2021-02-04 10:15:44.079766,0:00:50.763654
