countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
1,10,19.2857426667,-99.1363668333,0.33544921875,0.45263671875,0.72314453125,2021-02-04 09:35:06.758681,0:00:08.547857
2,11,19.2857436667,-99.1363668333,0.36669921875,0.444580078125,0.739501953125,2021-02-04 09:35:06.805466,0:00:08.594642
3,12,19.285745,-99.1363681667,0.341796875,0.45166015625,0.74267578125,2021-02-04 09:35:06.852477,0:00:08.641652
4,13,19.2857438333,-99.136369,0.32666015625,0.45458984375,0.747314453125,2021-02-04 09:35:06.898301,0:00:08.687477
5,14,19.2857441667,-99.1363698333,0.346435546875,0.44140625,0.747314453125,2021-02-04 09:35:06.945363,0:00:08.734538
6,15,19.2857395,-99.1363618333,0.28857421875,0.43359375,0.72802734375,2021-02-04 09:35:07.133023,0:00:08.922199
7,16,19.2857313333,-99.1363426667,0.33544921875,0.451171875,0.798828125,2021-02-04 09:35:07.184932,0:00:08.974108
8,17,19.2857326667,-99.1363491667,0.333984375,0.438720703125,0.799072265625,2021-02-04 09:35:07.230834,0:00:09.020009
9,18,19.2857283333,-99.1363431667,0.26171875,0.427978515625,0.829345703125,2021-02-04 09:35:07.284177,0:00:09.073352
10,19,19.2857275,-99.136343,0.318603515625,0.442626953125,0.760498046875,2021-02-04 09:35:08.048224,0:00:09.837400
11,20,19.2857291667,-99.1363463333,0.29052734375,0.427734375,0.801025390625,2021-02-04 09:35:20.308938,0:00:22.098114
12,21,19.2857295,-99.136349,0.318603515625,0.436279296875,0.777587890625,2021-02-04 09:35:20.357442,0:00:22.146617
13,22,19.2857285,-99.1363486667,0.357421875,0.447509765625,0.770263671875,2021-02-04 09:35:20.412881,0:00:22.202088
14,23,19.2857288333,-99.1363508333,0.325439453125,0.453369140625,0.7490234375,2021-02-04 09:35:20.459931,0:00:22.249107
15,24,19.2857301667,-99.1363565,0.2763671875,0.43701171875,0.8115234375,2021-02-04 09:35:20.511067,0:00:22.300242
16,25,19.2857283333,-99.1363521667,0.307861328125,0.425048828125,0.812744140625,2021-02-04 09:35:20.558376,0:00:22.347552
17,26,19.2857286667,-99.1363523333,0.30615234375,0.4248046875,0.798095703125,2021-02-04 09:35:20.605405,0:00:22.394581
18,27,19.2857305,-99.1363598333,0.35009765625,0.446533203125,0.74169921875,2021-02-04 09:35:20.661011,0:00:22.450187
19,28,19.285734,-99.136364,0.342041015625,0.46240234375,0.76025390625,2021-02-04 09:35:20.707178,0:00:22.496353
20,29,19.2857391667,-99.1363728333,0.328125,0.424560546875,0.798828125,2021-02-04 09:35:20.752765,0:00:22.541942
21,30,19.2857413333,-99.136381,0.255615234375,0.4287109375,0.81103515625,2021-02-04 09:35:31.918391,0:00:33.707567
22,31,19.285744,-99.1363876667,0.32763671875,0.43896484375,0.808349609375,2021-02-04 09:35:31.974865,0:00:33.764041
23,32,19.2857473333,-99.136394,0.339599609375,0.43505859375,0.73046875,2021-02-04 09:35:32.031680,0:00:33.820856
24,33,19.2857503333,-99.136401,0.332275390625,0.44384765625,0.75146484375,2021-02-04 09:35:32.085017,0:00:33.874193
25,34,19.2857526667,-99.1364051667,0.2861328125,0.45654296875,0.734130859375,2021-02-04 09:35:32.133163,0:00:33.922339
26,35,19.2857546667,-99.1364091667,0.24853515625,0.431396484375,0.809326171875,2021-02-04 09:35:32.189655,0:00:33.978830
27,36,19.2857568333,-99.1364115,0.250244140625,0.4326171875,0.83349609375,2021-02-04 09:35:32.237739,0:00:34.026914
28,37,19.2857596667,-99.136417,0.329345703125,0.449951171875,0.72900390625,2021-02-04 09:35:32.287760,0:00:34.076936
29,38,19.2857621667,-99.1364213333,0.29150390625,0.451171875,0.7509765625,2021-02-04 09:35:32.335808,0:00:34.124984
30,39,19.285764,-99.1364256667,0.283935546875,0.442138671875,0.763916015625,2021-02-04 09:35:32.397886,0:00:34.187061
