countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
1,1,19.2859318333,-99.1365135,0.040771484375,0.270751953125,0.8359375,2021-02-04 09:44:04.056309,0:00:01.431473
2,2,19.2859278333,-99.1365086667,0.0,0.254150390625,0.866943359375,2021-02-04 09:44:05.051927,0:00:02.427091
3,3,19.2859273333,-99.1365093333,0.052490234375,0.237548828125,0.882568359375,2021-02-04 09:44:06.052369,0:00:03.427533
4,4,19.2859235,-99.1365036667,0.07763671875,0.232666015625,0.905029296875,2021-02-04 09:44:07.055043,0:00:04.430207
5,5,19.2859225,-99.1365021667,0.082275390625,0.253173828125,0.923828125,2021-02-04 09:44:08.057451,0:00:05.432616
6,6,19.2859198333,-99.136498,0.031005859375,0.246337890625,0.876953125,2021-02-04 09:44:09.055544,0:00:06.430708
7,7,19.2859205,-99.1364973333,0.0185546875,0.244384765625,0.946533203125,2021-02-04 09:44:10.068879,0:00:07.444044
8,8,19.2859195,-99.1364953333,0.04638671875,0.255126953125,0.822021484375,2021-02-04 09:44:11.069913,0:00:08.445078
9,9,19.2859158333,-99.1364875,0.02685546875,0.249267578125,0.905029296875,2021-02-04 09:44:12.059383,0:00:09.434548
10,10,19.2859128333,-99.136481,0.021240234375,0.264404296875,0.931884765625,2021-02-04 09:44:13.055063,0:00:10.430227
11,11,19.285912,-99.1364773333,0.0693359375,0.233642578125,0.93212890625,2021-02-04 09:44:14.349111,0:00:11.724276
12,12,19.2859123333,-99.136475,0.11572265625,0.232666015625,0.943603515625,2021-02-04 09:44:15.057551,0:00:12.432716
13,13,19.2859131667,-99.1364741667,0.0986328125,0.2314453125,0.91357421875,2021-02-04 09:44:16.059982,0:00:13.435147
14,14,19.2859095,-99.1364661667,0.007568359375,0.247314453125,0.90234375,2021-02-04 09:44:17.052454,0:00:14.427619
15,15,19.2859048333,-99.1364578333,0.054443359375,0.248291015625,0.835205078125,2021-02-04 09:44:18.053760,0:00:15.428924
16,16,19.285907,-99.136458,0.083984375,0.240234375,0.912109375,2021-02-04 09:44:19.052283,0:00:16.427448
17,17,19.285905,-99.1364531667,0.039306640625,0.251708984375,0.86376953125,2021-02-04 09:44:20.058901,0:00:17.434065
18,18,19.285904,-99.13645,0.041015625,0.24560546875,0.933349609375,2021-02-04 09:44:21.054006,0:00:18.429170
19,19,19.285898,-99.1364375,0.055419921875,0.266845703125,0.854248046875,2021-02-04 09:44:22.052168,0:00:19.427333
20,20,19.2858948333,-99.1364308333,0.082275390625,0.242919921875,0.868896484375,2021-02-04 09:44:23.052218,0:00:20.427383
21,21,19.285893,-99.1364281667,0.10498046875,0.231689453125,0.8984375,2021-02-04 09:44:24.240059,0:00:21.615223
22,22,19.2858936667,-99.1364298333,0.066650390625,0.251220703125,0.845703125,2021-02-04 09:44:25.050220,0:00:22.425385
23,23,19.2858945,-99.1364308333,0.004638671875,0.270751953125,0.908203125,2021-02-04 09:44:26.054419,0:00:23.429584
24,24,19.2858941667,-99.1364296667,0.101318359375,0.221923828125,0.86962890625,2021-02-04 09:44:27.053049,0:00:24.428214
25,25,19.2858946667,-99.1364306667,0.07177734375,0.23193359375,0.9091796875,2021-02-04 09:44:28.052979,0:00:25.428144
26,26,19.2858943333,-99.1364298333,0.03857421875,0.275390625,0.849609375,2021-02-04 09:44:29.052767,0:00:26.427931
27,27,19.2858976667,-99.1364343333,0.041748046875,0.250244140625,0.8759765625,2021-02-04 09:44:30.053689,0:00:27.428853
28,28,19.285896,-99.1364333333,0.099365234375,0.228515625,0.910888671875,2021-02-04 09:44:31.050818,0:00:28.425983
29,29,19.2858953333,-99.1364341667,0.04638671875,0.239990234375,0.8310546875,2021-02-04 09:44:32.050247,0:00:29.425412
30,30,19.2858928333,-99.1364318333,0.02783203125,0.25341796875,0.8857421875,2021-02-04 09:44:33.053110,0:00:30.428275
31,31,19.2859008333,-99.1364405,0.08984375,0.22900390625,0.831787109375,2021-02-04 09:44:34.457257,0:00:31.832421
32,32,19.2859015,-99.1364421667,0.09033203125,0.236083984375,0.859130859375,2021-02-04 09:44:35.056195,0:00:32.431359
33,33,19.2859043333,-99.136447,0.0751953125,0.229736328125,0.918212890625,2021-02-04 09:44:36.054571,0:00:33.429735
34,34,19.2859046667,-99.1364481667,0.06591796875,0.220458984375,0.923095703125,2021-02-04 09:44:37.056693,0:00:34.431857
35,35,19.2859106667,-99.1364563333,0.06787109375,0.27099609375,0.90869140625,2021-02-04 09:44:38.060716,0:00:35.435880
36,36,19.285905,-99.1364508333,0.037841796875,0.2412109375,0.87353515625,2021-02-04 09:44:39.057972,0:00:36.433142
