countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
1,1,19.478762,-99.2375146667,-0.524169921875,-0.16015625,0.745361328125,2021-02-03 19:21:39.018484,0:00:01.659183
2,2,19.4787678333,-99.2375118333,-0.525390625,-0.167236328125,0.7353515625,2021-02-03 19:21:40.017107,0:00:02.657805
3,3,19.478774,-99.2375068333,-0.524658203125,-0.141357421875,0.748779296875,2021-02-03 19:21:41.014005,0:00:03.654704
4,4,19.4787796667,-99.2375033333,-0.529052734375,-0.160888671875,0.721435546875,2021-02-03 19:21:42.014615,0:00:04.655313
5,5,19.4787846667,-99.2374998333,-0.523193359375,-0.15625,0.74169921875,2021-02-03 19:21:43.015150,0:00:05.655850
6,6,19.4787835,-99.2375005,-0.505859375,-0.15869140625,0.73828125,2021-02-03 19:21:44.013190,0:00:06.653889
7,7,19.4787808333,-99.2375008333,-0.50341796875,-0.17041015625,0.748779296875,2021-02-03 19:21:45.011767,0:00:07.652466
